shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
C611432,47.26511636,-1.52125751,10581
C611432,47.26539284,-1.52612921,10582
C611432,47.26539284,-1.52612921,10591
C611432,47.26060696,-1.52838433,10592
C611432,47.26060696,-1.52838433,10601
C611432,47.25920163,-1.52785674,10602
C611432,47.25920163,-1.52785674,10611
C611432,47.25556045,-1.53003021,10612
C611432,47.25556045,-1.53003021,10621
C611432,47.25384595,-1.52988637,10622
C611432,47.25384595,-1.52988637,10631
C611432,47.24935655,-1.53009212,10632
C611432,47.24935655,-1.53009212,10641
C611432,47.24613440,-1.53265908,10642
C611432,47.24613440,-1.53265908,10651
C611432,47.24442970,-1.53372604,10652
C611432,47.24442970,-1.53372604,10661
C611432,47.24166754,-1.53500998,10662
C611432,47.24166754,-1.53500998,10671
C611432,47.23920277,-1.53803053,10672
C611432,47.23920277,-1.53803053,10681
C611432,47.23558764,-1.54113534,10682
C611432,47.23558764,-1.54113534,10691
C611432,47.23214764,-1.54248589,10692
C611432,47.23214764,-1.54248589,10701
C611432,47.22942048,-1.54451867,10702
C611432,47.22942048,-1.54451867,10711
C611432,47.22673376,-1.54641933,10712
C611432,47.22673376,-1.54641933,10721
C611432,47.22529184,-1.54860985,10722
C611432,47.22529184,-1.54860985,10731
C611432,47.22402387,-1.55052864,10732
C611432,47.22402387,-1.55052864,10741
C611432,47.22257673,-1.55209719,10742
C611432,47.22257673,-1.55209719,10751
C611432,47.21970952,-1.55053375,10752
C611432,47.21970952,-1.55053375,10761
C611432,47.21813713,-1.55194370,10762
C611432,47.21813713,-1.55194370,10771
C611432,47.21782670,-1.55444338,10772
C611432,47.21782670,-1.55444338,10781
C611432,47.21666940,-1.55684175,10782
C611432,47.21666940,-1.55684175,10791
C611432,47.21557270,-1.56045659,10792
C611432,47.21557270,-1.56045659,10801
C611432,47.21568670,-1.56467378,10802
C611432,47.21568670,-1.56467378,10811
C611432,47.21690025,-1.56700426,10812
C611432,47.21690025,-1.56700426,10821
C611432,47.21781799,-1.56881354,10822
C611432,47.21781799,-1.56881354,10831
C611432,47.21928251,-1.57285071,10832
C611432,47.21928251,-1.57285071,10841
C611432,47.22183774,-1.57826351,10842
C611432,47.22183774,-1.57826351,10851
C611432,47.22261099,-1.58172180,10852
C611432,47.22261099,-1.58172180,10861
C611432,47.22236838,-1.58451210,10862
C611432,47.22236838,-1.58451210,10871
C611432,47.22180531,-1.59234502,10872
C611432,47.22180531,-1.59234502,10881
C611432,47.22237373,-1.59680515,10882
C611432,47.22237373,-1.59680515,10891
C611432,47.22266910,-1.59962970,10892
C611432,47.22266910,-1.59962970,10901
C611432,47.22171128,-1.60185565,10902
C611432,47.22171128,-1.60185565,10911
C611432,47.22208237,-1.60280446,10912
C611432,47.22208237,-1.60280446,10921
C611432,47.22507475,-1.60282256,10922
C611432,47.22507475,-1.60282256,10931
C611432,47.22658720,-1.60097182,10932
C611432,47.22658720,-1.60097182,10941
C611432,47.22883772,-1.59805271,10942
C611432,47.22883772,-1.59805271,10951
C611432,47.22877640,-1.60622627,10952
C611432,47.22877640,-1.60622627,10961
C611432,47.22908815,-1.60856584,10962
C611432,47.22908815,-1.60856584,10971
C611432,47.22798443,-1.61175960,10972
C611432,47.22798443,-1.61175960,10981
C611432,47.22998839,-1.61680792,10982
C711162,47.27323928,-1.43047033,11931
C711162,47.27155996,-1.43258546,11932
C711162,47.27155996,-1.43258546,11941
C711162,47.26952687,-1.43552097,11942
C711162,47.26952687,-1.43552097,11951
C711162,47.26837047,-1.43808288,11952
C711162,47.26837047,-1.43808288,11961
C711162,47.26657767,-1.44159597,11962
C711162,47.26657767,-1.44159597,11971
C711162,47.26495002,-1.44366652,11972
C711162,47.26495002,-1.44366652,11981
C711162,47.26240332,-1.44624344,11982
C711162,47.26240332,-1.44624344,11991
C711162,47.25990767,-1.45025377,11992
C711162,47.25990767,-1.45025377,12001
C711162,47.25814838,-1.45911658,12002
C711162,47.25814838,-1.45911658,12011
C711162,47.25709013,-1.46641753,12012
C711162,47.25709013,-1.46641753,12021
C711162,47.25662153,-1.46847425,12022
C711162,47.25662153,-1.46847425,12031
C711162,47.25500061,-1.47207061,12032
C711162,47.25500061,-1.47207061,12041
C711162,47.25357419,-1.47495576,12042
C711162,47.25357419,-1.47495576,12051
C711162,47.25100338,-1.48202083,12052
C711162,47.25100338,-1.48202083,12061
C711162,47.25034412,-1.48506617,12062
C711162,47.25034412,-1.48506617,12071
C711162,47.24901846,-1.48827010,12072
C711162,47.24901846,-1.48827010,12081
C711162,47.24666348,-1.49510213,12082
C711162,47.24666348,-1.49510213,12091
C711162,47.24598838,-1.50245624,12092
C711162,47.24598838,-1.50245624,12101
C711162,47.24396251,-1.50506300,12102
C711162,47.24396251,-1.50506300,12111
C711162,47.24145339,-1.50835821,12112
C711162,47.24145339,-1.50835821,12121
C711162,47.23979839,-1.51317853,12122
C711162,47.23979839,-1.51317853,12131
C711162,47.23828864,-1.51626081,12132
C711183,47.27555119,-1.43856757,12151
C711183,47.27561221,-1.44248081,12152
C711183,47.27561221,-1.44248081,12161
C711183,47.27253685,-1.44464775,12162
C711183,47.27253685,-1.44464775,12171
C711183,47.26894613,-1.44305606,12172
C711183,47.26894613,-1.44305606,12181
C711183,47.26657767,-1.44159597,12182
C711183,47.26657767,-1.44159597,12191
C711183,47.26495002,-1.44366652,12192
C711183,47.26495002,-1.44366652,12201
C711183,47.26240332,-1.44624344,12202
C711183,47.26240332,-1.44624344,12211
C711183,47.25990767,-1.45025377,12212
C711183,47.25990767,-1.45025377,12221
C711183,47.25814838,-1.45911658,12222
C711183,47.25814838,-1.45911658,12231
C711183,47.25709013,-1.46641753,12232
C711183,47.25709013,-1.46641753,12241
C711183,47.25662153,-1.46847425,12242
C711183,47.25662153,-1.46847425,12251
C711183,47.25500061,-1.47207061,12252
C711183,47.25500061,-1.47207061,12261
C711183,47.25357419,-1.47495576,12262
C711183,47.25357419,-1.47495576,12271
C711183,47.25100338,-1.48202083,12272
C711183,47.25100338,-1.48202083,12281
C711183,47.25034412,-1.48506617,12282
C711183,47.25034412,-1.48506617,12291
C711183,47.24901846,-1.48827010,12292
C711183,47.24901846,-1.48827010,12301
C711183,47.24666348,-1.49510213,12302
C711183,47.24666348,-1.49510213,12311
C711183,47.24598838,-1.50245624,12312
C711183,47.24598838,-1.50245624,12321
C711183,47.24396251,-1.50506300,12322
C711183,47.24396251,-1.50506300,12331
C711183,47.24145339,-1.50835821,12332
C711183,47.24145339,-1.50835821,12341
C711183,47.23979839,-1.51317853,12342
C711183,47.23979839,-1.51317853,12351
C711183,47.23828864,-1.51626081,12352
C710184,47.23828864,-1.51626081,11701
C710184,47.23784581,-1.51571317,11702
C710184,47.23784581,-1.51571317,11711
C710184,47.23986299,-1.51291605,11712
C710184,47.23986299,-1.51291605,11721
C710184,47.24117824,-1.50918217,11722
C710184,47.24117824,-1.50918217,11731
C710184,47.24438574,-1.50436203,11732
C710184,47.24438574,-1.50436203,11741
C710184,47.24605605,-1.50223626,11742
C710184,47.24605605,-1.50223626,11751
C710184,47.24664486,-1.49490373,11752
C710184,47.24664486,-1.49490373,11761
C710184,47.24901468,-1.48800397,11762
C710184,47.24901468,-1.48800397,11771
C710184,47.25034078,-1.48489530,11772
C710184,47.25034078,-1.48489530,11781
C710184,47.25096813,-1.48120883,11782
C710184,47.25096813,-1.48120883,11791
C710184,47.25349581,-1.47473853,11792
C710184,47.25349581,-1.47473853,11801
C710184,47.25508877,-1.47174619,11802
C710184,47.25508877,-1.47174619,11811
C710184,47.25627066,-1.46917285,11812
C710184,47.25627066,-1.46917285,11821
C710184,47.25704904,-1.46613416,11822
C710184,47.25704904,-1.46613416,11831
C710184,47.25810214,-1.45838705,11832
C710184,47.25810214,-1.45838705,11841
C710184,47.26048815,-1.44903152,11842
C710184,47.26048815,-1.44903152,11851
C710184,47.26243556,-1.44597452,11852
C710184,47.26243556,-1.44597452,11861
C710184,47.26489469,-1.44356868,11862
C710184,47.26489469,-1.44356868,11871
C710184,47.26656282,-1.44136206,11872
C710184,47.26656282,-1.44136206,11881
C710184,47.26972299,-1.44372625,11882
C710184,47.26972299,-1.44372625,11891
C710184,47.27201878,-1.44454493,11892
C710184,47.27201878,-1.44454493,11901
C710184,47.27533872,-1.44307679,11902
C710184,47.27533872,-1.44307679,11911
C710184,47.27555119,-1.43856757,11912
C710185,47.23828864,-1.51626081,11471
C710185,47.23784581,-1.51571317,11472
C710185,47.23784581,-1.51571317,11481
C710185,47.23986299,-1.51291605,11482
C710185,47.23986299,-1.51291605,11491
C710185,47.24117824,-1.50918217,11492
C710185,47.24117824,-1.50918217,11501
C710185,47.24438574,-1.50436203,11502
C710185,47.24438574,-1.50436203,11511
C710185,47.24605605,-1.50223626,11512
C710185,47.24605605,-1.50223626,11521
C710185,47.24664486,-1.49490373,11522
C710185,47.24664486,-1.49490373,11531
C710185,47.24901468,-1.48800397,11532
C710185,47.24901468,-1.48800397,11541
C710185,47.25034078,-1.48489530,11542
C710185,47.25034078,-1.48489530,11551
C710185,47.25096813,-1.48120883,11552
C710185,47.25096813,-1.48120883,11561
C710185,47.25349581,-1.47473853,11562
C710185,47.25349581,-1.47473853,11571
C710185,47.25508877,-1.47174619,11572
C710185,47.25508877,-1.47174619,11581
C710185,47.25627066,-1.46917285,11582
C710185,47.25627066,-1.46917285,11591
C710185,47.25704904,-1.46613416,11592
C710185,47.25704904,-1.46613416,11601
C710185,47.25810214,-1.45838705,11602
C710185,47.25810214,-1.45838705,11611
C710185,47.26048815,-1.44903152,11612
C710185,47.26048815,-1.44903152,11621
C710185,47.26243556,-1.44597452,11622
C710185,47.26243556,-1.44597452,11631
C710185,47.26489469,-1.44356868,11632
C710185,47.26489469,-1.44356868,11641
C710185,47.26656282,-1.44136206,11642
C710185,47.26656282,-1.44136206,11651
C710185,47.26831753,-1.43799446,11652
C710185,47.26831753,-1.43799446,11661
C710185,47.26948770,-1.43572725,11662
C710185,47.26948770,-1.43572725,11671
C710185,47.27147626,-1.43280449,11672
C710185,47.27147626,-1.43280449,11681
C710185,47.27323928,-1.43047033,11682
NN1010,47.20049084,-1.57284835,14211
NN1010,47.20370768,-1.56948729,14212
NN1010,47.20370768,-1.56948729,14221
NN1010,47.20424565,-1.56434850,14222
NN1010,47.20424565,-1.56434850,14231
NN1010,47.20469350,-1.56005682,14232
NN1010,47.20469350,-1.56005682,14241
NN1010,47.20512291,-1.55577299,14242
NN1010,47.20512291,-1.55577299,14251
NN1010,47.21014781,-1.55561116,14252
NN1010,47.21014781,-1.55561116,14261
NN1010,47.21446533,-1.55551283,14262
NN1010,47.21446533,-1.55551283,14271
NN1010,47.21684228,-1.55673668,14272
NN1010,47.21684228,-1.55673668,14281
NN1010,47.21775661,-1.55425189,14282
NN1010,47.21775661,-1.55425189,14291
NN1010,47.21806866,-1.55175761,14292
NN1010,47.21806866,-1.55175761,14301
NN1010,47.21877706,-1.55048847,14302
NN1010,47.21877706,-1.55048847,14311
NN1010,47.22262419,-1.55189176,14312
NN1010,47.22262419,-1.55189176,14321
NN1010,47.22891234,-1.55355476,14322
NN1010,47.22891234,-1.55355476,14331
NN1010,47.23154179,-1.55639716,14332
NN1010,47.23154179,-1.55639716,14341
NN1010,47.23542377,-1.55644700,14342
NN1010,47.23542377,-1.55644700,14351
NN1010,47.24153989,-1.55626804,14352
NN1010,47.24153989,-1.55626804,14361
NN1010,47.24684423,-1.55529719,14362
NN1010,47.24684423,-1.55529719,14371
NN1010,47.24944492,-1.55517566,14372
NN1010,47.24944492,-1.55517566,14381
NN1010,47.25282588,-1.55683320,14382
NN1010,47.25282588,-1.55683320,14391
NN1010,47.25317113,-1.55287405,14392
NN1010,47.25317113,-1.55287405,14401
NN1010,47.25932877,-1.55720231,14402
NN1010,47.25932877,-1.55720231,14411
NN1010,47.25384595,-1.52988637,14412
NN1010,47.25384595,-1.52988637,14421
NN1010,47.25141986,-1.52673475,14422
NN1010,47.25141986,-1.52673475,14431
NN1010,47.24831532,-1.52224353,14432
NN1010,47.24831532,-1.52224353,14441
NN1010,47.24528935,-1.52514381,14442
NN1010,47.24528935,-1.52514381,14451
NN1010,47.24276681,-1.52801535,14452
NN1010,47.24276681,-1.52801535,14461
NN1010,47.24103597,-1.52997054,14462
NN1010,47.24103597,-1.52997054,14471
NN1010,47.23657285,-1.53363350,14472
NN1010,47.23657285,-1.53363350,14481
NN1010,47.23343480,-1.53640143,14482
NN1010,47.23343480,-1.53640143,14491
NN1010,47.23102500,-1.53877622,14492
NN1010,47.23102500,-1.53877622,14501
NN1010,47.22891279,-1.54089736,14502
NN1010,47.22891279,-1.54089736,14511
NN1010,47.22628695,-1.54334599,14512
NN1010,47.22628695,-1.54334599,14521
NN1010,47.22360468,-1.54546241,14522
NN1010,47.22360468,-1.54546241,14531
NN1010,47.22212067,-1.54697817,14532
NN1010,47.22212067,-1.54697817,14541
NN1010,47.21925363,-1.55045832,14542
NN1010,47.21925363,-1.55045832,14551
NN1010,47.21813713,-1.55194370,14552
NN1010,47.21813713,-1.55194370,14561
NN1010,47.21782670,-1.55444338,14562
NN1010,47.21782670,-1.55444338,14571
NN1010,47.21666940,-1.55684175,14572
NN1010,47.21666940,-1.55684175,14581
NN1010,47.21446117,-1.55574253,14582
NN1010,47.21446117,-1.55574253,14591
NN1010,47.21000275,-1.55577243,14592
NN1010,47.21000275,-1.55577243,14601
NN1010,47.20452977,-1.55504129,14602
NN1010,47.20452977,-1.55504129,14611
NN1010,47.20400222,-1.56017697,14612
NN1010,47.20400222,-1.56017697,14621
NN1010,47.20425767,-1.56508419,14622
NN1010,47.20425767,-1.56508419,14631
NN1010,47.20377435,-1.56977894,14632
NN1010,47.20377435,-1.56977894,14641
NN1010,47.20028249,-1.57320183,14642
NN1011,47.20049084,-1.57284835,14661
NN1011,47.20370768,-1.56948729,14662
NN1011,47.20370768,-1.56948729,14671
NN1011,47.20424565,-1.56434850,14672
NN1011,47.20424565,-1.56434850,14681
NN1011,47.20469350,-1.56005682,14682
NN1011,47.20469350,-1.56005682,14691
NN1011,47.20512291,-1.55577299,14692
NN1011,47.20512291,-1.55577299,14701
NN1011,47.21014781,-1.55561116,14702
NN1011,47.21014781,-1.55561116,14711
NN1011,47.21446533,-1.55551283,14712
NN1011,47.21446533,-1.55551283,14721
NN1011,47.21684228,-1.55673668,14722
NN1011,47.21684228,-1.55673668,14731
NN1011,47.21775661,-1.55425189,14732
NN1011,47.21775661,-1.55425189,14741
NN1011,47.21806866,-1.55175761,14742
NN1011,47.21806866,-1.55175761,14751
NN1011,47.21877706,-1.55048847,14752
NN1011,47.21877706,-1.55048847,14761
NN1011,47.22262419,-1.55189176,14762
NN1011,47.22262419,-1.55189176,14771
NN1011,47.22891234,-1.55355476,14772
NN1011,47.22891234,-1.55355476,14781
NN1011,47.23154179,-1.55639716,14782
NN1011,47.23154179,-1.55639716,14791
NN1011,47.23542377,-1.55644700,14792
NN1011,47.23542377,-1.55644700,14801
NN1011,47.24153989,-1.55626804,14802
NN1011,47.24153989,-1.55626804,14811
NN1011,47.24684423,-1.55529719,14812
NN1011,47.24684423,-1.55529719,14821
NN1011,47.24944492,-1.55517566,14822
NN1011,47.24944492,-1.55517566,14831
NN1011,47.25282588,-1.55683320,14832
NN1011,47.25282588,-1.55683320,14841
NN1011,47.25317113,-1.55287405,14842
NN1011,47.25317113,-1.55287405,14851
NN1011,47.25932877,-1.55720231,14852
NN1011,47.25932877,-1.55720231,14861
NN1011,47.25384595,-1.52988637,14862
NN1011,47.25384595,-1.52988637,14871
NN1011,47.25141986,-1.52673475,14872
NN1011,47.25141986,-1.52673475,14881
NN1011,47.24831532,-1.52224353,14882
NN1011,47.24831532,-1.52224353,14891
NN1011,47.24528935,-1.52514381,14892
NN1011,47.24528935,-1.52514381,14901
NN1011,47.24276681,-1.52801535,14902
NN1011,47.24276681,-1.52801535,14911
NN1011,47.24103597,-1.52997054,14912
NN1011,47.24103597,-1.52997054,14921
NN1011,47.23657285,-1.53363350,14922
NN1011,47.23657285,-1.53363350,14931
NN1011,47.23343480,-1.53640143,14932
NN1011,47.23343480,-1.53640143,14941
NN1011,47.23102500,-1.53877622,14942
NN1011,47.23102500,-1.53877622,14951
NN1011,47.22891279,-1.54089736,14952
NN1011,47.22891279,-1.54089736,14961
NN1011,47.22628695,-1.54334599,14962
NN1011,47.22628695,-1.54334599,14971
NN1011,47.22360468,-1.54546241,14972
NN1011,47.22360468,-1.54546241,14981
NN1011,47.22212067,-1.54697817,14982
NN1011,47.22212067,-1.54697817,14991
NN1011,47.21925363,-1.55045832,14992
NN1011,47.21925363,-1.55045832,15001
NN1011,47.21813713,-1.55194370,15002
NN1011,47.21813713,-1.55194370,15011
NN1011,47.21782670,-1.55444338,15012
NN1011,47.21782670,-1.55444338,15021
NN1011,47.21666940,-1.55684175,15022
NN1011,47.21666940,-1.55684175,15031
NN1011,47.21446117,-1.55574253,15032
C310835,47.22002746,-1.51668533,79301
C310835,47.21769021,-1.51647205,79302
C310835,47.21769021,-1.51647205,79311
C310835,47.21648637,-1.51926306,79312
C310835,47.21648637,-1.51926306,79321
C310835,47.21643810,-1.52132434,79322
C310835,47.21643810,-1.52132434,79331
C310835,47.21594292,-1.52411609,79332
C310835,47.21594292,-1.52411609,79341
C310835,47.21516060,-1.52636361,79342
C310835,47.21516060,-1.52636361,79351
C310835,47.21464189,-1.53001407,79352
C310835,47.21464189,-1.53001407,79361
C310835,47.21653641,-1.53622373,79362
C310835,47.21653641,-1.53622373,79371
C310835,47.21597739,-1.54208015,79372
C310835,47.21597739,-1.54208015,79381
C310835,47.21564722,-1.54610774,79382
C310835,47.21564722,-1.54610774,79391
C310835,47.21396890,-1.54951260,79392
C310835,47.21396890,-1.54951260,79401
C310835,47.21283110,-1.55213701,79402
C310835,47.21283110,-1.55213701,79411
C310835,47.21446533,-1.55551283,79412
C310835,47.21446533,-1.55551283,79421
C310835,47.21557270,-1.56045659,79422
C310835,47.21557270,-1.56045659,79431
C310835,47.21487992,-1.56477358,79432
C310835,47.21487992,-1.56477358,79441
C310835,47.21449073,-1.56847285,79442
C310835,47.21449073,-1.56847285,79451
C310835,47.21454338,-1.57257844,79452
C310835,47.21454338,-1.57257844,79461
C310835,47.21535767,-1.57477940,79462
C310835,47.21535767,-1.57477940,79471
C310835,47.21649329,-1.57886784,79472
C310835,47.21649329,-1.57886784,79481
C310835,47.21780088,-1.58231866,79482
C310835,47.21780088,-1.58231866,79491
C310835,47.22028479,-1.58158182,79492
C310835,47.22028479,-1.58158182,79501
C310835,47.22261099,-1.58172180,79502
C310835,47.22261099,-1.58172180,79511
C310835,47.22236838,-1.58451210,79512
C310835,47.22236838,-1.58451210,79521
C310835,47.22364517,-1.58941815,79522
C310835,47.22364517,-1.58941815,79531
C310835,47.22180531,-1.59234502,79532
C310835,47.22180531,-1.59234502,79541
C310835,47.22237373,-1.59680515,79542
C310835,47.22237373,-1.59680515,79551
C310835,47.22266910,-1.59962970,79552
C310835,47.22266910,-1.59962970,79561
C310835,47.22171128,-1.60185565,79562
C310835,47.22171128,-1.60185565,79571
C310835,47.22207394,-1.60729098,79572
C310835,47.22207394,-1.60729098,79581
C310835,47.22316702,-1.61193154,79582
C310835,47.22316702,-1.61193154,79591
C310835,47.22423991,-1.61644652,79592
C310835,47.22423991,-1.61644652,79601
C310835,47.22595130,-1.61972641,79602
C310835,47.22595130,-1.61972641,79611
C310835,47.22833255,-1.62405970,79612
C310835,47.22833255,-1.62405970,79621
C310835,47.23062180,-1.62938756,79622
C310835,47.23062180,-1.62938756,79631
C310835,47.23118208,-1.63134913,79632
5011857,47.19770693,-1.67305608,76861
5011857,47.19923686,-1.67542268,76862
5011857,47.19923686,-1.67542268,76871
5011857,47.20100501,-1.67860290,76872
5011857,47.20100501,-1.67860290,76881
5011857,47.20080952,-1.67423351,76882
5011857,47.20080952,-1.67423351,76891
5011857,47.19955918,-1.67102747,76892
5011857,47.19955918,-1.67102747,76901
5011857,47.20072201,-1.66828235,76902
5011857,47.20072201,-1.66828235,76911
5011857,47.20421700,-1.66410436,76912
5011857,47.20421700,-1.66410436,76921
5011857,47.20492570,-1.66255280,76922
5011857,47.20492570,-1.66255280,76931
5011857,47.20490914,-1.65791502,76932
5011857,47.20490914,-1.65791502,76941
5011857,47.20664821,-1.65545291,76942
5011857,47.20664821,-1.65545291,76951
5011857,47.21072345,-1.65656066,76952
5011857,47.21072345,-1.65656066,76961
5011857,47.21215380,-1.65549491,76962
5011857,47.21215380,-1.65549491,76971
5011857,47.21182995,-1.65277809,76972
5011857,47.21182995,-1.65277809,76981
5011857,47.21159532,-1.64880824,76982
5011857,47.21159532,-1.64880824,76991
5011857,47.21405521,-1.64802648,76992
5011857,47.21405521,-1.64802648,77001
5011857,47.21665490,-1.64546642,77002
5011857,47.21665490,-1.64546642,77011
5011857,47.21812989,-1.64190497,77012
5011857,47.21812989,-1.64190497,77021
5011857,47.22219740,-1.63882818,77022
5011857,47.22219740,-1.63882818,77031
5011857,47.22389662,-1.63622818,77032
5011857,47.22389662,-1.63622818,77041
5011857,47.22586620,-1.63639298,77042
5011857,47.22586620,-1.63639298,77051
5011857,47.22754726,-1.63596515,77052
5011857,47.22754726,-1.63596515,77061
5011857,47.22992076,-1.63319007,77062
5011857,47.22992076,-1.63319007,77071
5011857,47.23104050,-1.63182524,77072
5011857,47.23104050,-1.63182524,77081
5011857,47.23391561,-1.62972968,77082
5011857,47.23391561,-1.62972968,77091
5011857,47.23791510,-1.62825286,77092
5011857,47.23791510,-1.62825286,77101
5011857,47.23931980,-1.62784519,77102
5011857,47.23931980,-1.62784519,77111
5011857,47.24353474,-1.61993625,77112
5011857,47.24353474,-1.61993625,77121
5011857,47.24558647,-1.61560421,77122
5011857,47.24558647,-1.61560421,77131
5011857,47.24503879,-1.61150450,77132
5011857,47.24503879,-1.61150450,77141
5011857,47.24554784,-1.60849996,77142
5011857,47.24554784,-1.60849996,77151
5011857,47.24600502,-1.60479714,77152
5011857,47.24600502,-1.60479714,77161
5011857,47.24694283,-1.60315735,77162
5011857,47.24694283,-1.60315735,77171
5011857,47.24955677,-1.60739497,77172
5011857,47.24955677,-1.60739497,77181
5011857,47.25089792,-1.60668303,77182
5011857,47.25089792,-1.60668303,77191
5011857,47.25471708,-1.60493675,77192
5011857,47.25471708,-1.60493675,77201
5011857,47.25716925,-1.60594969,77202
5011857,47.25716925,-1.60594969,77211
5011857,47.25962594,-1.60374682,77212
5011857,47.25962594,-1.60374682,77221
5011857,47.26368940,-1.59626387,77222
5011857,47.26368940,-1.59626387,77231
5011857,47.26169717,-1.59229764,77232
5011857,47.26169717,-1.59229764,77241
5011857,47.26082892,-1.58825020,77242
5011857,47.26082892,-1.58825020,77251
5011857,47.26194838,-1.58414759,77252
5011857,47.26194838,-1.58414759,77261
5011857,47.26311910,-1.58030790,77262
5011857,47.26311910,-1.58030790,77271
5011857,47.26408889,-1.57633426,77272
5011857,47.26408889,-1.57633426,77281
5011857,47.26410317,-1.57105087,77282
5011857,47.26410317,-1.57105087,77291
5011857,47.26214561,-1.56640811,77292
5011857,47.26214561,-1.56640811,77301
5011857,47.26046858,-1.56105454,77302
5011857,47.26046858,-1.56105454,77311
5011857,47.25975601,-1.55799282,77312
5010858,47.25989730,-1.55818304,77331
5010858,47.26131814,-1.56416471,77332
5010858,47.26131814,-1.56416471,77341
5010858,47.26292754,-1.56770755,77342
5010858,47.26292754,-1.56770755,77351
5010858,47.26395315,-1.57085335,77352
5010858,47.26395315,-1.57085335,77361
5010858,47.26420499,-1.57697388,77362
5010858,47.26420499,-1.57697388,77371
5010858,47.26358828,-1.57938172,77372
5010858,47.26358828,-1.57938172,77381
5010858,47.26165344,-1.58447788,77382
5010858,47.26165344,-1.58447788,77391
5010858,47.26089554,-1.58840988,77392
5010858,47.26089554,-1.58840988,77401
5010858,47.26205374,-1.59282926,77402
5010858,47.26205374,-1.59282926,77411
5010858,47.26296316,-1.59450234,77412
5010858,47.26296316,-1.59450234,77421
5010858,47.26390431,-1.59619500,77422
5010858,47.26390431,-1.59619500,77431
5010858,47.25953711,-1.60392152,77432
5010858,47.25953711,-1.60392152,77441
5010858,47.25707866,-1.60617584,77442
5010858,47.25707866,-1.60617584,77451
5010858,47.25398791,-1.60463561,77452
5010858,47.25398791,-1.60463561,77461
5010858,47.25099949,-1.60671565,77462
5010858,47.25099949,-1.60671565,77471
5010858,47.24938735,-1.60726607,77472
5010858,47.24938735,-1.60726607,77481
5010858,47.24705784,-1.60345550,77482
5010858,47.24705784,-1.60345550,77491
5010858,47.24544637,-1.60546226,77492
5010858,47.24544637,-1.60546226,77501
5010858,47.24564217,-1.60879658,77502
5010858,47.24564217,-1.60879658,77511
5010858,47.24515933,-1.61237710,77512
5010858,47.24515933,-1.61237710,77521
5010858,47.24580140,-1.61571930,77522
5010858,47.24580140,-1.61571930,77531
5010858,47.24583864,-1.61723387,77532
5010858,47.24583864,-1.61723387,77541
5010858,47.24348623,-1.62022099,77542
5010858,47.24348623,-1.62022099,77551
5010858,47.23915156,-1.62799671,77552
5010858,47.23915156,-1.62799671,77561
5010858,47.23780226,-1.62849576,77562
5010858,47.23780226,-1.62849576,77571
5010858,47.23283954,-1.63053322,77572
5010858,47.23283954,-1.63053322,77581
5010858,47.23102998,-1.63207834,77582
5010858,47.23102998,-1.63207834,77591
5010858,47.22908017,-1.63439971,77592
5010858,47.22908017,-1.63439971,77601
5010858,47.22740277,-1.63634184,77602
5010858,47.22740277,-1.63634184,77611
5010858,47.22578190,-1.63635631,77612
5010858,47.22578190,-1.63635631,77621
5010858,47.22400081,-1.63652415,77622
5010858,47.22400081,-1.63652415,77631
5010858,47.22201076,-1.63807657,77632
5010858,47.22201076,-1.63807657,77641
5010858,47.21806740,-1.64230619,77642
5010858,47.21806740,-1.64230619,77651
5010858,47.21608583,-1.64666010,77652
5010858,47.21608583,-1.64666010,77661
5010858,47.21324801,-1.64836954,77662
5010858,47.21324801,-1.64836954,77671
5010858,47.21153455,-1.64897687,77672
5010858,47.21153455,-1.64897687,77681
5010858,47.21202199,-1.65360536,77682
5010858,47.21202199,-1.65360536,77691
5010858,47.21222086,-1.65566514,77692
5010858,47.21222086,-1.65566514,77701
5010858,47.21084869,-1.65663742,77702
5010858,47.21084869,-1.65663742,77711
5010858,47.20652825,-1.65556160,77712
5010858,47.20652825,-1.65556160,77721
5010858,47.20499423,-1.65730546,77722
5010858,47.20499423,-1.65730546,77731
5010858,47.20520591,-1.66314736,77732
5010858,47.20520591,-1.66314736,77741
5010858,47.20397715,-1.66426750,77742
5010858,47.20397715,-1.66426750,77751
5010858,47.20038238,-1.66903535,77752
5010858,47.20038238,-1.66903535,77761
5010858,47.19967481,-1.67114714,77762
5010858,47.19967481,-1.67114714,77771
5010858,47.20197925,-1.67711382,77772
5010858,47.20197925,-1.67711382,77781
5010858,47.20099051,-1.67881195,77782
5010858,47.20099051,-1.67881195,77791
5010858,47.19969093,-1.67650606,77792
5010858,47.19969093,-1.67650606,77801
5010858,47.19770693,-1.67305608,77802
5011827,47.19770693,-1.67305608,78301
5011827,47.19923686,-1.67542268,78302
5011827,47.19923686,-1.67542268,78311
5011827,47.20100501,-1.67860290,78312
5011827,47.20100501,-1.67860290,78321
5011827,47.20080952,-1.67423351,78322
5011827,47.20080952,-1.67423351,78331
5011827,47.19955918,-1.67102747,78332
5011827,47.19955918,-1.67102747,78341
5011827,47.20072201,-1.66828235,78342
5011827,47.20072201,-1.66828235,78351
5011827,47.20421700,-1.66410436,78352
5011827,47.20421700,-1.66410436,78361
5011827,47.20492570,-1.66255280,78362
5011827,47.20492570,-1.66255280,78371
5011827,47.20725278,-1.65963116,78372
